"user_id","status_id","created_at","screen_name","text","source","display_text_width","reply_to_status_id","reply_to_user_id","reply_to_screen_name","is_quote","is_retweet","favorite_count","retweet_count","quote_count","reply_count","hashtags","symbols","urls_url","urls_t.co","urls_expanded_url","media_url","media_t.co","media_expanded_url","media_type","ext_media_url","ext_media_t.co","ext_media_expanded_url","ext_media_type","mentions_user_id","mentions_screen_name","lang","quoted_status_id","quoted_text","quoted_created_at","quoted_source","quoted_favorite_count","quoted_retweet_count","quoted_user_id","quoted_screen_name","quoted_name","quoted_followers_count","quoted_friends_count","quoted_statuses_count","quoted_location","quoted_description","quoted_verified","retweet_status_id","retweet_text","retweet_created_at","retweet_source","retweet_favorite_count","retweet_retweet_count","retweet_user_id","retweet_screen_name","retweet_name","retweet_followers_count","retweet_friends_count","retweet_statuses_count","retweet_location","retweet_description","retweet_verified","place_url","place_name","place_full_name","place_type","country","country_code","geo_coords","coords_coords","bbox_coords","status_url","name","location","description","url","protected","followers_count","friends_count","listed_count","statuses_count","favourites_count","account_created_at","verified","profile_url","profile_expanded_url","account_lang","profile_banner_url","profile_background_url","profile_image_url"
"x8143692","x1368534104115920898",2021-03-07 12:08:51,"crisdaguiar","Quem dera esta fosse a #influencer mais citada no #Brasil: #Pneumologista Margareth Dalcolmo, Professora e Pesquisadora da #Fiocruz.

#Ciência #dados #pandemia #vacina #Política #Saúde
https://t.co/d0m20sZoG2","Twitter Web App",208,,,,FALSE,FALSE,0,0,,,"influencer Brasil Pneumologista Fiocruz Ciência dados pandemia vacina Política Saúde",,"youtu.be/fQCAZHL1uak","https://t.co/d0m20sZoG2","https://youtu.be/fQCAZHL1uak",,,,,,,,,,,"pt",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/crisdaguiar/status/1368534104115920898","Cristina Aguiar","","Founder of:
@HouseofInvestor, a #PublicRelations digital firm, &
@ExecutiveBrazil, a training program.
Interested in Innovation, Creativity & Industry 4.0.",,FALSE,651,754,57,3169,2025,2007-08-12 18:17:10,FALSE,,,,"https://pbs.twimg.com/profile_banners/8143692/1414456396","http://abs.twimg.com/images/themes/theme14/bg.gif","http://pbs.twimg.com/profile_images/1303009926344835073/emme1uIh_normal.jpg"
"x56687420","x1368524960394862595",2021-03-07 11:32:31,"Marilia__Rocha","Sobre #vacina e #covid

😷💉 @minsaude prevê 30 milhões de doses de vacina ainda este mês; distribuição começa na próxima semana. Serão 23,3 milhões da CoronaVac e 3,8 milhões da AstraZeneca

E sobre o avanço no calendário da vacinação.. nada ainda 🙄","Twitter for iPhone",248,,,,FALSE,FALSE,0,0,,,"vacina covid",,,,,,,,,,,,,"x37717107","minsaude","pt",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/Marilia__Rocha/status/1368524960394862595","Marília Rocha","Natal ","🤍 Jornalista e mestranda em Gestão Pública @ufrn.br👩🏻‍💻 estudiosa em #gestãodecrise  #redessociais 🤳 Comunicação @assembleiarn",,FALSE,3639,1806,20,16310,1958,2009-07-14 13:03:03,FALSE,,,,"https://pbs.twimg.com/profile_banners/56687420/1595272678","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1285292882048450561/P2ckmQvq_normal.jpg"
"x470606768","x1368522021085343744",2021-03-07 11:20:50,"PinaAdemir","O jornalismo na #Record começou a ganhar credibilidade... 

Mariana Godoy explica negacionismo do governo #Bolsonaro e viraliza: “#Vacina não é pãozinho que sai de hora em hora” https://t.co/2jr7iQKLqo","Twitter for Android",201,,,,FALSE,FALSE,0,0,,,"Record Bolsonaro Vacina",,"observatoriodatv.uol.com.br/noticias/maria…","https://t.co/2jr7iQKLqo","https://observatoriodatv.uol.com.br/noticias/mariana-godoy-explica-negacionismo-do-governo-bolsonaro-e-viraliza-vacina-nao-e-paozinho-que-sai-de-hora-em-hora",,,,,,,,,,,"pt",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"https://api.twitter.com/1.1/geo/id/e044d7619f58056c.json","Taboão da Serra","Taboão da Serra, Brasil","city","Brazil","BR","NA NA","NA NA","-46.821875 -46.748556 -46.748556 -46.821875 -23.647184 -23.647184 -23.5949089 -23.5949089","https://twitter.com/PinaAdemir/status/1368522021085343744","ⓟ Ademir Pina","","Tudo o que eu faço... faço como se fosse para Deus!!!",,FALSE,168,1251,2,7216,6926,2012-01-21 23:24:15,FALSE,,,,"https://pbs.twimg.com/profile_banners/470606768/1392598149","http://abs.twimg.com/images/themes/theme6/bg.gif","http://pbs.twimg.com/profile_images/627454907549904896/S-tJ_va0_normal.jpg"
"x4492766848","x1368520425010049026",2021-03-07 11:14:29,"PauloBa88656680","O mundo em pânico com a fábrica de variantes potentes de Bolsonaro.

https://t.co/idrKfrzaOo

Estamos no Telegram: https://t.co/jKeuqDjRFS 
e no Whatsapp: https://t.co/vew1RjJkhz

#Bolsonaro #COVID_19 #pandemia #vacina","Twitter for Android",218,,,,FALSE,FALSE,1,0,,,"Bolsonaro COVID_19 pandemia vacina",,"apostagem.com.br/2021/03/06/o-m… t.me/apostagem chat.whatsapp.com/DGPuYyn5MNI9gl…","https://t.co/idrKfrzaOo https://t.co/jKeuqDjRFS https://t.co/vew1RjJkhz","https://www.apostagem.com.br/2021/03/06/o-mundo-esta-em-panico-com-bolsonaro-brasil-pode-criar-uma-fabrica-de-variantes-potentes-alertam-cientistas/ https://t.me/apostagem https://chat.whatsapp.com/DGPuYyn5MNI9glv3ZocBsc",,,,,,,,,,,"pt",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/PauloBa88656680/status/1368520425010049026","Paulo Barreto","","Vivo na busca constante pela verdade e na luta infinita contra a mentira.",,FALSE,10336,11128,12,55885,139831,2015-12-15 14:08:27,FALSE,,,,"https://pbs.twimg.com/profile_banners/4492766848/1465154747",,"http://pbs.twimg.com/profile_images/1368528373190959113/YBplez46_normal.jpg"
"x4492766848","x1368520054808121345",2021-03-07 11:13:01,"PauloBa88656680","Agora é oficial, Bolsonaro é a maior ameaça para o planeta

https://t.co/dtm2D2VKMN

Estamos no Telegram: https://t.co/jKeuqDjRFS 
e no Whatsapp: https://t.co/vew1RjJkhz

#Bolsonaro #COVID_19 #pandemia #vacina","Twitter for Android",209,,,,FALSE,FALSE,1,0,,,"Bolsonaro COVID_19 pandemia vacina",,"apostagem.com.br/2021/03/06/ago… t.me/apostagem chat.whatsapp.com/DGPuYyn5MNI9gl…","https://t.co/dtm2D2VKMN https://t.co/jKeuqDjRFS https://t.co/vew1RjJkhz","https://www.apostagem.com.br/2021/03/06/agora-e-oficial-bolsonaro-e-a-maior-ameaca-para-o-planeta/ https://t.me/apostagem https://chat.whatsapp.com/DGPuYyn5MNI9glv3ZocBsc",,,,,,,,,,,"pt",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/PauloBa88656680/status/1368520054808121345","Paulo Barreto","","Vivo na busca constante pela verdade e na luta infinita contra a mentira.",,FALSE,10336,11128,12,55885,139831,2015-12-15 14:08:27,FALSE,,,,"https://pbs.twimg.com/profile_banners/4492766848/1465154747",,"http://pbs.twimg.com/profile_images/1368528373190959113/YBplez46_normal.jpg"
"x4492766848","x1368278023426965510",2021-03-06 19:11:16,"PauloBa88656680","O mundo em pânico com a fábrica de variantes potentes de Bolsonaro.

https://t.co/idrKfrzaOo

Estamos no Telegram: https://t.co/jKeuqDjRFS 
e no Whatsapp: https://t.co/vew1RjJkhz

#Bolsonaro #COVID_19 #pandemia #vacina","Twitter for Android",218,,,,FALSE,FALSE,1,1,,,"Bolsonaro COVID_19 pandemia vacina",,"apostagem.com.br/2021/03/06/o-m… t.me/apostagem chat.whatsapp.com/DGPuYyn5MNI9gl…","https://t.co/idrKfrzaOo https://t.co/jKeuqDjRFS https://t.co/vew1RjJkhz","https://www.apostagem.com.br/2021/03/06/o-mundo-esta-em-panico-com-bolsonaro-brasil-pode-criar-uma-fabrica-de-variantes-potentes-alertam-cientistas/ https://t.me/apostagem https://chat.whatsapp.com/DGPuYyn5MNI9glv3ZocBsc",,,,,,,,,,,"pt",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/PauloBa88656680/status/1368278023426965510","Paulo Barreto","","Vivo na busca constante pela verdade e na luta infinita contra a mentira.",,FALSE,10336,11128,12,55885,139831,2015-12-15 14:08:27,FALSE,,,,"https://pbs.twimg.com/profile_banners/4492766848/1465154747",,"http://pbs.twimg.com/profile_images/1368528373190959113/YBplez46_normal.jpg"
"x60909587","x1368508992952098819",2021-03-07 10:29:04,"monikalive","@SenadoFederal trava projetos que criminalizam #furar fila da #vacina.

#Perguntinha aos #senadores: 
👇
Vcs são #favoráveis a quem fura fila de vacina? Pq estão #travando essa importante #votação? Que vergonha heim??? https://t.co/XXKpm0pE4B","Twitter for Android",241,,"x40095953","SenadoFederal",FALSE,FALSE,0,0,,,"furar vacina Perguntinha senadores favoráveis travando votação",,"epoca.globo.com/guilherme-amad…","https://t.co/XXKpm0pE4B","https://epoca.globo.com/guilherme-amado/senado-trava-projetos-que-criminalizam-furar-fila-da-vacina-24913228?utm_source=Twitter&utm_medium=Social&utm_campaign=compartilhar",,,,,,,,,"x40095953","SenadoFederal","pt",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/monikalive/status/1368508992952098819","Monika 💉🐊","Brasil","#AntiPopulistas de direita ou esquerda 🚫
Não tenho #PolíticosDeEstimação e #NaoPassoPano.
O Brasil só mudará c/ cultura e educação de qualidade p/ tds",,FALSE,16784,5871,38,167726,122683,2009-07-28 13:56:41,FALSE,,,,"https://pbs.twimg.com/profile_banners/60909587/1405006378","http://abs.twimg.com/images/themes/theme14/bg.gif","http://pbs.twimg.com/profile_images/1367602506226925568/fsB7DSgm_normal.jpg"
"x53215767","x1368508485567143939",2021-03-07 10:27:03,"marcusadv","Uma ótima noticia previsível, mas sempre será uma ótima notícia!!!!
@butantanoficial #vacina #COVID19 #vacinaparatodos https://t.co/WkNnZPRVMf","Twitter for Android",118,,,,TRUE,FALSE,0,0,,,"vacina COVID19 vacinaparatodos",,"twitter.com/renatoghelfi/s…","https://t.co/WkNnZPRVMf","https://twitter.com/renatoghelfi/status/1368044213246582787",,,,,,,,,"x868127218362462208","butantanoficial","pt","x1368044213246582787","ALERTA DE BOA NOTÍCIA

Mortes, infecções e internações de pessoas com mais de 90 anos despencaram em fevereiro na cidade de São Paulo.

Ao que tudo indica, a vacinação está funcionando. 

Segue o fio 🧶 https://t.co/NeDBwKlI9n",2021-03-06 03:42:12,"Twitter for Android",13376,1964,"x54731692","renatoghelfi","renato ghelfi",1071,407,1067,"São Paulo, Brasil","jornalista e (quase) advogado. hoje na chefia de reportagem da @redeglobo. antes @bandjornalismo e @estadao.",FALSE,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/marcusadv/status/1368508485567143939","Marcus Vinicius","Franca, Brasil","Sou apenas mais um advogado apaixonado por todos os esportes e procurando coisas interessantes para twittar.","https://t.co/qbSNHIsacQ",FALSE,179,289,2,6200,69682,2009-07-02 22:53:50,FALSE,"https://t.co/qbSNHIsacQ","http://www.costaesilveira.com.br",,"https://pbs.twimg.com/profile_banners/53215767/1431804007","http://abs.twimg.com/images/themes/theme14/bg.gif","http://pbs.twimg.com/profile_images/1051407403311398913/x9HleJmQ_normal.jpg"
"x71710913","x1368487866309951488",2021-03-07 09:05:07,"TURIAZUL","#Judas Negou a #Vacina 3 #Vezes aos #Brasileiros
Que #Inferno esse #País https://t.co/zJi4x7L9c9","Twitter for Android",72,,,,TRUE,FALSE,1,0,,,"Judas Vacina Vezes Brasileiros Inferno País",,"twitter.com/folha/status/1…","https://t.co/zJi4x7L9c9","https://twitter.com/folha/status/1368388189099065344",,,,,,,,,,,"pt","x1368388189099065344","Governo negou 3 vezes ofertas da Pfizer e perdeu ao menos 3 milhões de doses de vacina https://t.co/WWJphtqKoL",2021-03-07 02:29:02,"Folha com welcome-app 1.0",6957,1126,"x14594813","folha","Folha de S.Paulo",7773396,175539,494101,"São Paulo, Brazil","Um jornal a serviço da democracia.  No Instagram: https://t.co/ROC54dLDbE.  Assine a Folha: https://t.co/EuF1JAktq4",TRUE,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/TURIAZUL/status/1368487866309951488","#DEUSeLUZ🇧🇷🇪🇸🇦🇷🇧🇴🇺🇲🇨🇱🇨🇳🇸🇮🇳🇬🇮🇳","SANTA HELENA, MARANHÃO","Professor do Estado com duas Matrículas de 20h. Fui Professor de SESI 2007-2015. Professor do Projovem em São Luís. Professor do Tele-Ensino Fund. Rob. Marinho.",,FALSE,1784,4995,3,30870,40714,2009-09-05 03:04:10,FALSE,,,,"https://pbs.twimg.com/profile_banners/71710913/1609151780","http://abs.twimg.com/images/themes/theme4/bg.gif","http://pbs.twimg.com/profile_images/1248177797857566720/_HrNyG0n_normal.jpg"
"x3568748602","x1368483005224910848",2021-03-07 08:45:48,"orgulho_sempre","Dicas para fazer na Quarentena! Assista https://t.co/SrelsAkk67

Siga @FabricioViana

#vacinaja #quarentena #confinamento #tédio #pandemia #emcasa #ficaemcasa #VacinaParaTodos #videonovo #LGBTQbrasil #gay #gays #gaybrasil #vacina #Covid19 #brasil #ficadica #motivacao #boasemana https://t.co/iOvq13O0Gg","mLabs - Gestão de Redes Sociais",278,,,,FALSE,FALSE,0,1,,,"vacinaja quarentena confinamento tédio pandemia emcasa ficaemcasa VacinaParaTodos videonovo LGBTQbrasil gay gays gaybrasil vacina Covid19 brasil ficadica motivacao boasemana",,"youtu.be/ZBiWBf2UPNo","https://t.co/SrelsAkk67","https://youtu.be/ZBiWBf2UPNo","http://pbs.twimg.com/media/Ev3UCo7XEAE8XZy.jpg","https://t.co/iOvq13O0Gg","https://twitter.com/orgulho_sempre/status/1368483005224910848/photo/1","photo","http://pbs.twimg.com/media/Ev3UCo7XEAE8XZy.jpg","https://t.co/iOvq13O0Gg","https://twitter.com/orgulho_sempre/status/1368483005224910848/photo/1",,"x1334488964603006976","fabricioviana","pt",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/orgulho_sempre/status/1368483005224910848","Orgulho Sempre 🏳️‍🌈 #OrgulhoSempre","","O melhor da web! Siga o @FabricioViana. Ele é jornalista, blogueiro, autor LGBT premiado, youtuber e influencer. Visite seu site:","https://t.co/vn1jvLAKy9",FALSE,1196,85,16,12640,504,2015-09-06 18:15:21,FALSE,"https://t.co/vn1jvLAKy9","http://fabricioviana.com/links",,"https://pbs.twimg.com/profile_banners/3568748602/1604971116","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1325971084101955584/5yPnqs_y_normal.jpg"
"x153636414","x1368435878008340482",2021-03-07 05:38:32,"Prof_Colorado","@lupoesia77 #FelizAniversario
#Vacina
#ImpeachmentJa","Twitter for Android",40,"x1368412303423647746","x895227350744543233","lupoesia77",FALSE,FALSE,0,0,,,"FelizAniversario Vacina ImpeachmentJa",,,,,,,,,,,,,"x895227350744543233","lupoesia77","und",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/Prof_Colorado/status/1368435878008340482","Ulisses Santos ( de 🏡)🚩","Porto Alegre","Filho,Marido, Pai, Historiador marxista e futuro Jornalista.
Instagram: ulissessantosjornalista","https://t.co/7KPlb9H3Lz",FALSE,1593,1495,6,52484,10160,2010-06-09 02:17:49,FALSE,"https://t.co/7KPlb9H3Lz","http://sobretudo.jcronistas.com/",,"https://pbs.twimg.com/profile_banners/153636414/1370732236","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1265648717480280064/66iX-bi4_normal.jpg"
"x1344053783022678019","x1368414709473546242",2021-03-07 04:14:25,"Professor10Dez","🕐Boa Noite! Zé Gotinha💧 
Se souber quando vai chegar a #Vacina💉 da #COVID19 dos Brasileiros já aplica uma no Jacaré🐊  pra gente vê se ajuda Salvar o Brasil e a Sociedade no Luto em Cadeia 
|🇧🇷🏴","Twitter Web App",193,,,,FALSE,FALSE,0,0,,,"Vacina COVID19",,,,,,,,,,,,,,,"pt",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/Professor10Dez/status/1368414709473546242","Professor 10DEZ🇧🇷","São Paulo - BRAZIL","Um Eterno Aprendiz 

A EDUCAÇÃO É UM DIREITO UNIVERSAL DE TODOS🧠",,FALSE,11,66,0,1182,0,2020-12-29 22:54:56,FALSE,,,,"https://pbs.twimg.com/profile_banners/1344053783022678019/1609338615",,"http://pbs.twimg.com/profile_images/1344289695275098113/MCiuPWcK_normal.jpg"
"x1344053783022678019","x1368381952143790080",2021-03-07 02:04:15,"Professor10Dez","O TRANCAMENTO o Isolamento o Lockdown CORRETO é a única Ferramenta Eficiente para colocar a #Emergência #COVID19 na Normalidade para Controlar a CARGA Salvar Vidas até a chegada da #Vacina💉 para Vacinar Todos os Brasileiros e Reorganizar o Sistema no Brasil","Twitter Web App",257,"x1368378475766235137","x1344053783022678019","Professor10Dez",FALSE,FALSE,0,0,,,"Emergência COVID19 Vacina",,,,,,,,,,,,,,,"pt",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/Professor10Dez/status/1368381952143790080","Professor 10DEZ🇧🇷","São Paulo - BRAZIL","Um Eterno Aprendiz 

A EDUCAÇÃO É UM DIREITO UNIVERSAL DE TODOS🧠",,FALSE,11,66,0,1182,0,2020-12-29 22:54:56,FALSE,,,,"https://pbs.twimg.com/profile_banners/1344053783022678019/1609338615",,"http://pbs.twimg.com/profile_images/1344289695275098113/MCiuPWcK_normal.jpg"
"x472053401","x1368409377149976577",2021-03-07 03:53:13,"Samukaag","VAMOS VIGIAR OS GOVERNADORES E FAMILIARES NA PANDEMIA.  VAMOS FILMAR E TIRAR FOTOS. #estamosvigiandogovernadores.. 
#doria #governador #brasil #vigiar #familia #fotos #filmar #camera #estado #governo #pandemia #coronavirus #vacina #lockdown #foradoria","Twitter for iPhone",251,,,,FALSE,FALSE,1,1,,,"estamosvigiandogovernadores doria governador brasil vigiar familia fotos filmar camera estado governo pandemia coronavirus vacina lockdown foradoria",,,,,,,,,,,,,,,"pt",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/Samukaag/status/1368409377149976577","Samuka Guerreiro ","Brasília - DF","Samuka Guerreiro - Drummer ... Son of God ... I love my wife @rosiiguerreiro",,FALSE,238,420,8,6070,330,2012-01-23 15:07:27,FALSE,,,,"https://pbs.twimg.com/profile_banners/472053401/1527636248","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1338280778011205638/0C-DB3Bm_normal.jpg"
"x1188565306534498305","x1368405277347901441",2021-03-07 03:36:56,"VALDIVI36697419","Agora é oficial, Bolsonaro é a maior ameaça para o planeta

https://t.co/Rlmuw3QgsB

Estamos no Telegram: https://t.co/uPcojgF9TA 
e no Whatsapp: https://t.co/jtfMu9ePV8

#Bolsonaro #COVID_19 #pandemia #vacina","Twitter for Android",209,,,,FALSE,FALSE,0,0,,,"Bolsonaro COVID_19 pandemia vacina",,"apostagem.com.br/2021/03/06/ago… t.me/apostagem chat.whatsapp.com/DGPuYyn5MNI9gl…","https://t.co/Rlmuw3QgsB https://t.co/uPcojgF9TA https://t.co/jtfMu9ePV8","https://www.apostagem.com.br/2021/03/06/agora-e-oficial-bolsonaro-e-a-maior-ameaca-para-o-planeta/ https://t.me/apostagem https://chat.whatsapp.com/DGPuYyn5MNI9glv3ZocBsc",,,,,,,,,,,"pt",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/VALDIVI36697419/status/1368405277347901441","VALDIVINO RODRIGUES","","Tenho minha opinião, sou livre, jamais me deixo me iludir com mentiras e opiniões fascistas.",,FALSE,103,266,1,2203,39,2019-10-27 21:18:12,FALSE,,,,,,"http://pbs.twimg.com/profile_images/1188566464988626947/GQGPqRgM_normal.jpg"
"x30338846","x1368403880879489024",2021-03-07 03:31:23,"diogorosanelli","Que a população se cuide mais. Não brinque com o perigo, a pandemia não acabou. Cuide de você e do próximo. Seja responsável, só sairemos dessa JUNTOS!!
#TodosPelasVacinas #Vacina #Vida 
Arte: @uesu https://t.co/Tl04ZQIS2C","Twitter Web App",198,"x1368403875913433088","x30338846","diogorosanelli",FALSE,FALSE,0,0,,,"TodosPelasVacinas Vacina Vida",,,,,"http://pbs.twimg.com/media/Ev2KszYWYAEcqEv.png","https://t.co/Tl04ZQIS2C","https://twitter.com/diogorosanelli/status/1368403880879489024/photo/1","photo","http://pbs.twimg.com/media/Ev2KszYWYAEcqEv.png","https://t.co/Tl04ZQIS2C","https://twitter.com/diogorosanelli/status/1368403880879489024/photo/1",,"x49781808","uesu","pt",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/diogorosanelli/status/1368403880879489024","Diogo Rosanelli","Caçapava / SP / Brasil","Engenheiro de Software | Desenvolver Fullstack | Analista de Negócios | Especialista GIS","https://t.co/h6YXhSH0ji",FALSE,347,1484,10,705,4689,2009-04-10 23:19:04,FALSE,"https://t.co/h6YXhSH0ji","https://www.linkedin.com/in/diogorosanelli/",,"https://pbs.twimg.com/profile_banners/30338846/1595035561","http://abs.twimg.com/images/themes/theme13/bg.gif","http://pbs.twimg.com/profile_images/1312830326088118272/52ji3rsq_normal.jpg"
"x3239393519","x1368402433286758401",2021-03-07 03:25:38,"GABBESCOBARB","Estava no hospital e acabou de falecer uma pessoa por conta do COVID-19, que tristeza ver a família desesperada. 
#VacinaJa 
#VacinaParaTodosJa 
#vacina","Twitter for iPhone",152,,,,FALSE,FALSE,0,0,,,"VacinaJa VacinaParaTodosJa vacina",,,,,,,,,,,,,,,"pt",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/GABBESCOBARB/status/1368402433286758401","Gabe Escobar","","",,FALSE,101,421,0,167,155,2015-05-06 20:18:09,FALSE,,,,"https://pbs.twimg.com/profile_banners/3239393519/1586501816","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1353837560208961539/-H_zs8sG_normal.jpg"
"x154693100","x1368396874042929153",2021-03-07 03:03:33,"pedagocicos","Mudei meu nome ! Me chame de próximo ! 😹😹😹 #vememmimvacina #vacina #sabado #prarirouprachorar😂😂😂  #meunomeéproximo em Maceió-Alagoas/ Nordeste Do Brasil https://t.co/mGoX4SH7sj","Instagram",176,,,,FALSE,FALSE,0,0,,,"vememmimvacina vacina sabado prarirouprachorar meunomeéproximo",,"instagram.com/p/CMGgsTnHFKd/…","https://t.co/mGoX4SH7sj","https://www.instagram.com/p/CMGgsTnHFKd/?igshid=185arcuz3o1hp",,,,,,,,,,,"pt",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/pedagocicos/status/1368396874042929153","ninna","Maceió, Alagoas","",,FALSE,77,294,0,1574,104,2010-06-11 23:36:30,FALSE,,,,"https://pbs.twimg.com/profile_banners/154693100/1467082898","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/660979593835335680/w_rbHclw_normal.jpg"
"x87938993","x1368394328868065280",2021-03-07 02:53:26,"homofobiaNAO","@hector00 @DavidNemer Em quais Estados estão aplicando essa vacina? Ainda não vi muito dela por aqui.
E desde já compartilhando para evitar fakenews e má informação! 💪🏽
#vacina #VacinaEImpeachment #VacinaParaTodosJa","Twitter for Android",193,"x1368261601284001805","x14573830","hector00",FALSE,FALSE,0,0,,,"vacina VacinaEImpeachment VacinaParaTodosJa",,,,,,,,,,,,,"x14573830 x39033058","hector00 DavidNemer","pt",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/homofobiaNAO/status/1368394328868065280","🌈💪🏾 FIQUEM EM CASA | #homofobiaNao","","instagram @HomofobiaNao ❤
Marca a gente, manda link!
 Use a hashtag #HomofobiaNAO","https://t.co/gudpaXipuK",FALSE,33148,2303,318,66887,42041,2009-11-06 13:27:31,FALSE,"https://t.co/gudpaXipuK","http://www.facebook.com/hnao1",,"https://pbs.twimg.com/profile_banners/87938993/1447440164","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1281270140156469249/YvoEJ0t-_normal.jpg"
"x1365280664984166400","x1368388639231709185",2021-03-07 02:30:49,"BrunoMontoro86","Vai dar uma voltinha?

#COVID19 #coronavirus #vacina https://t.co/SAa2Mi5mTX","Twitter for Android",52,,,,FALSE,FALSE,1,3,,,"COVID19 coronavirus vacina",,,,,"http://pbs.twimg.com/ext_tw_video_thumb/1368388597938876418/pu/img/ycnh0ngbylmTYhav.jpg","https://t.co/SAa2Mi5mTX","https://twitter.com/BrunoMontoro86/status/1368388639231709185/video/1","photo","http://pbs.twimg.com/ext_tw_video_thumb/1368388597938876418/pu/img/ycnh0ngbylmTYhav.jpg","https://t.co/SAa2Mi5mTX","https://twitter.com/BrunoMontoro86/status/1368388639231709185/video/1",,,,"pt",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/BrunoMontoro86/status/1368388639231709185","Bruno Montoro","","Professor, palestrante, formado em Fisioterapia.
Te ajudo a pensar cientificamente.","https://t.co/HvxEOnRlql",FALSE,0,0,0,7,0,2021-02-26 12:41:07,FALSE,"https://t.co/HvxEOnRlql","http://brunomontoro.com.br",,,,"http://pbs.twimg.com/profile_images/1365754805520580608/akdNbzJL_normal.jpg"
